date,state,avgLoans,totalLoans,avgTerm,avgIntRate,avgGrade,avgEmpLength,avgAnnualInc,avgVerifStatus,avgHomeOwner,avgOpenAcc,avgRevolBal,avgRevolUtil,avgTotalAcc,countOfLoans
2016-09-01,TX,14729.023104985812,36336500,41.788406972030806,13.74265099310904,2.8102959059586543,5.898464163822526,85705.54133360357,0.7393595460072964,0.15889744629104174,12.081070125658695,15149.179975678962,48.339569805194806,26.288609647344952,2467
2016-10-01,TX,14820.72256305385,43484000,42.012269938650306,13.422426721199727,2.72733469665985,6.064504632929437,84682.65515678255,0.685412406271302,0.15132924335378323,12.141104294478527,15516.754942058624,48.4963518581657,25.898432174505793,2934
2016-11-01,TX,14850.739041794088,43705725,41.55351681957187,13.339921848453958,2.6833163438668026,5.916636978981119,85080.84740061162,0.7186544342507645,0.13761467889908258,12.08664627930683,15320.589534488618,50.92188987083617,25.686374447842336,2943
2016-12-01,TX,14670.083333333334,44010250,41.224,13.807863333333334,2.7763333333333335,5.804195804195804,83614.04221,0.7286666666666667,0.14133333333333334,11.9,14897.614,49.33577859286429,25.210333333333335,3000
2017-01-01,TX,15542.934592514865,44437250,41.9601259181532,13.53292759706191,2.731024833857992,5.747232472324724,86852.02991255684,0.6908009793634138,0.1402588317593564,12.289961525008744,16484.68695348024,49.36841552990556,25.916054564533052,2859
2017-02-01,TX,15325.79348286077,36214850,41.93144308082945,13.21065594583157,2.658061785865425,5.792732166890983,86177.63687261955,0.7113838341091833,0.14007617435463393,12.040203131612357,15919.058400338552,49.65055038103302,25.613203554803217,2363
2017-03-01,TX,15498.99485365069,48186375,41.97491154712126,13.077188806690254,2.631071083949823,5.840410958904109,85731.18165326472,0.686072692183982,0.14538436796397555,12.260533933740753,16302.07783853329,48.29977470228516,25.577356063042778,3109
2007-09-01,UT,12500,12500,36,16.279999999999998,6,1,90000,0,0,23,3864,56.7,29,1
2007-10-01,UT,3308.3333333333335,9925,36,13.54,4.666666666666667,1,24333.333333333332,0,0.3333333333333333,7,7927.333333333333,26.799999999999997,12.333333333333334,3
2007-11-01,UT,9375,37500,36,14.4625,5.25,3.5,89600,0,0,10.75,51818.5,79.35,23.5,4
2007-12-01,UT,12000,12000,36,10.28,3,2,97000,0,0,11,19009,30,18,1
2008-02-01,UT,9566.666666666666,28700,36,12.629999999999999,4,5,38333.333333333336,0,0,7.666666666666667,9335.333333333334,57.4,10.333333333333334,3
2008-03-01,UT,9737.5,58425,36,10.386666666666667,2.3333333333333335,6.166666666666667,57601,0.16666666666666666,0,10,13502.666666666666,28.76666666666667,19.5,6
2008-04-01,UT,10000,10000,36,8.32,1,2,36000,0,0,10,6837,17.5,28,1
2008-05-01,UT,7500,7500,36,12.92,4,7,50000,0,0,25,23401,35.8,45,1
2008-06-01,UT,6250,12500,36,7.84,1,2,48000,0.5,0,3,52,0.3,10,2
2008-07-01,UT,5600,11200,36,9.2,1.5,2,35002,0.5,0,9.5,6771.5,41.55,14.5,2
2008-10-01,UT,2000,2000,36,14.43,5,3,100000,1,0,16,53440,88.2,51,1
2008-11-01,UT,10000,10000,36,12.09,3,2,100000,0,0,10,25853,41.7,20,1
2008-12-01,UT,20000,40000,36,16.255,5,10,81502,0.5,0,7,23306.5,78.94999999999999,28.5,2
2009-02-01,UT,9750,39000,36,13.4725,3.25,2.75,52391.5,0.5,0,10,19054.75,48.15,20.75,4
2009-03-01,UT,8550,17100,36,13.634999999999998,3.5,3,47502,0.5,0,11,9762,47.05,17.5,2
2009-04-01,UT,6600,13200,36,13.474999999999998,3,3,45500,0.5,0,7.5,4859,46.900000000000006,13,2
2009-05-01,UT,5275,31650,36,10.745,2,4.166666666666667,47832.666666666664,0,0,7.666666666666667,11515.666666666666,52.28333333333333,21.5,6
2009-06-01,UT,4800,4800,36,14.11,4,3,36400,1,0,6,8038,51.5,8,1
2009-07-01,UT,1900,1900,36,12.84,3,1,34320,1,0,9,24209,54.9,10,1
2009-08-01,UT,9125,36500,36,10.515,1.75,5.25,48300,1,0,8.5,8493.25,38.525,17,4
2009-09-01,UT,8383.333333333334,25150,36,13.593333333333334,3.3333333333333335,2,50000,0.3333333333333333,0,7.666666666666667,13960.666666666666,84.73333333333333,16.666666666666668,3
2009-10-01,UT,10200,51000,36,13.014,2.8,4.2,62279.2,0.2,0,11.4,23230.8,64.9,24.6,5
2009-11-01,UT,8971.42857142857,62800,36,11.082857142857144,1.8571428571428572,3.142857142857143,65268.57142857143,0,0,8.571428571428571,16458,28.5,21.857142857142858,7
2009-12-01,UT,10050,40200,36,11.855,2.25,5.75,123903,0,0,15.25,36325.75,30.5,31,4
2010-01-01,UT,9833.333333333334,29500,36,9.08,1.3333333333333333,2.3333333333333335,59333.333333333336,0,0,8,5696,27.266666666666666,24.666666666666668,3
2010-03-01,UT,10187.5,40750,36,10.7125,2,3.75,66759.5,0.5,0,9,18220.5,46.175,22.5,4
2010-04-01,UT,10618.75,84950,36,11.66,2.5,4,48000,0.375,0,10,12061.75,41.6375,27.875,8
2010-05-01,UT,11400,45600,36,11.4525,2.5,2.6666666666666665,54473.5,0.5,0,9,16250.25,64,22.5,4
2010-06-01,UT,8420,42100,45.6,13.448,3,5.8,102434,0.4,0,10.6,20864,71.12,22.8,5
2010-07-01,UT,11022.727272727272,121250,44.72727272727273,14.467272727272727,3.5454545454545454,2.3636363636363638,75172.87272727273,0.8181818181818182,0,10.909090909090908,18064.090909090908,52.63636363636364,26.727272727272727,11
2010-08-01,UT,12993.75,103950,51,13.62625,3.375,6.625,78669.875,0.875,0,9,15732.875,48.8375,23.125,8
2010-09-01,UT,5812.5,58125,48,13.179,3,4,46768.8,0.6,0.1,6.7,19912.1,57.269999999999996,14.1,10
2010-10-01,UT,12037.5,96300,48,12.3225,2.875,7.5,79775.375,0.75,0,8.875,18570.125,64.35,25.125,8
2010-11-01,UT,11709.375,93675,51,10.98625,2.625,5.125,62875,0.875,0,7.125,14395.625,44.225,20.375,8
2010-12-01,UT,12718.75,101750,36,8.01875,1.375,4.75,80300,0.625,0,10.75,20169.125,42.0875,26.125,8
2011-01-01,UT,11905,119050,48,12.853,3.1,6.8,51916.968,0.7,0,10.4,7712.2,52.29,26.4,10
2011-02-01,UT,7820,39100,40.8,9.134,1.6,4,66961.2,0.2,0,11.4,23995.2,48.7,28.6,5
2011-03-01,UT,12272.727272727272,135000,51.27272727272727,13.99,3.5454545454545454,5.090909090909091,63515.27272727273,0.8181818181818182,0,10.363636363636363,13943.545454545454,48.945454545454545,27.09090909090909,11
2011-04-01,UT,12000,24000,48,11.895,2.5,5.5,74426.28,1,0,21,23172,30.9,31.5,2
2011-05-01,UT,18514.285714285714,129600,49.714285714285715,14.10142857142857,3.4285714285714284,4.857142857142857,81903.42857142857,0.8571428571428571,0.2857142857142857,11.714285714285714,18251.428571428572,42.371428571428574,29.428571428571427,7
2011-06-01,UT,9726.785714285714,136175,44.57142857142857,11.445,2.2857142857142856,5.846153846153846,58314.28571428572,0.35714285714285715,0.07142857142857142,7.928571428571429,10476.92857142857,40.035714285714285,18.928571428571427,14
2011-07-01,UT,8430.555555555555,75875,38.666666666666664,13.075555555555555,2.888888888888889,6.444444444444445,45490.22222222222,0.6666666666666666,0,11.777777777777779,6985.333333333333,39.37777777777778,27.444444444444443,9
2011-08-01,UT,8464.285714285714,59250,42.857142857142854,11.361428571428572,2.142857142857143,4,52544.57142857143,0.5714285714285714,0,7.571428571428571,6448.285714285715,48.25714285714286,19.714285714285715,7
2011-09-01,UT,14150,198100,41.142857142857146,11.52,2.2142857142857144,6.642857142857143,92764.57142857143,0.5,0.07142857142857142,8.428571428571429,15149.5,57.07142857142857,21.785714285714285,14
2011-10-01,UT,10016.666666666666,210350,41.714285714285715,9.68047619047619,1.6666666666666667,6.380952380952381,67638.70857142858,0.6666666666666666,0,8.428571428571429,15674.619047619048,50.73952380952381,23.333333333333332,21
2011-11-01,UT,14151.5625,226425,43.5,12.653125,2.5625,6.375,62133,0.6875,0,9.0625,12732.9375,50.56875,24.6875,16
2011-12-01,UT,18852.777777777777,339350,50.666666666666664,15.020555555555555,3.2222222222222223,4,79667.77777777778,0.8333333333333334,0.1111111111111111,8.61111111111111,16158.222222222223,65.71277777777777,21.88888888888889,18
2012-01-01,UT,14598.333333333334,218975,40.8,13.278666666666666,2.6666666666666665,5.466666666666667,74704,0.4,0,8.733333333333333,20090.733333333334,56.406666666666666,22.466666666666665,15
2012-02-01,UT,15641.666666666666,234625,39.2,13.246666666666666,2.6666666666666665,5.8,84922.86666666667,0.8,0.06666666666666667,11.133333333333333,14548.6,64.84,23.933333333333334,15
2012-03-01,UT,13964.772727272728,307225,43.63636363636363,12.930454545454545,2.5454545454545454,6.409090909090909,60671.22681818182,0.6818181818181818,0.045454545454545456,9.227272727272727,15195.954545454546,53.56363636363636,22.09090909090909,22
2012-04-01,UT,12622.58064516129,391300,38.32258064516129,12.20258064516129,2.3225806451612905,4.966666666666667,77599.82322580645,0.7096774193548387,0,9.774193548387096,12494.58064516129,48.23870967741935,25.29032258064516,31
2012-05-01,UT,14053.125,337275,42,13.4675,2.625,5.416666666666667,55255.07,0.625,0.041666666666666664,11.208333333333334,11910.833333333334,52.8125,21.291666666666668,24
2012-06-01,UT,12400,372000,40,12.462333333333333,2.3,5.206896551724138,54127.26666666667,0.5666666666666667,0.06666666666666667,10.266666666666667,12436,59.306666666666665,21.1,30
2012-07-01,UT,12515.714285714286,438050,38.74285714285714,13.126,2.3714285714285714,5.828571428571428,66966.57714285715,0.5428571428571428,0.02857142857142857,12.057142857142857,16336.457142857143,51.32857142857143,26.914285714285715,35
2012-08-01,UT,10941.666666666666,361075,37.45454545454545,13.950909090909091,2.5757575757575757,6.870967741935484,56257.94181818182,0.6060606060606061,0.09090909090909091,11,14619,65.44242424242424,26.848484848484848,33
2012-09-01,UT,12296.022727272728,541025,40.36363636363637,14.017954545454545,2.6818181818181817,6.116279069767442,65518.318181818184,0.6136363636363636,0.09090909090909091,9.681818181818182,14762.40909090909,65.175,23,44
2012-10-01,UT,14008.333333333334,714425,40.705882352941174,13.462941176470588,2.5294117647058822,6.142857142857143,60497.26588235294,0.7058823529411765,0.0392156862745098,10.666666666666666,13724.980392156862,59.38823529411765,25.15686274509804,51
2012-11-01,UT,10768.5,538425,37.44,13.334,2.44,5.66,59395.64,0.42,0.02,11.5,13959.92,60.618,25.82,50
2012-12-01,UT,16720.454545454544,551775,40.36363636363637,13.722424242424243,2.5454545454545454,6.575757575757576,82236.84242424242,0.6363636363636364,0,11.121212121212121,18160.090909090908,62.75454545454545,29.90909090909091,33
2013-01-01,UT,15560.169491525423,918050,41.28813559322034,13.693389830508474,2.593220338983051,6.666666666666667,71676.25423728813,0.6610169491525424,0.05084745762711865,11.101694915254237,15218.745762711864,60.25423728813559,25.83050847457627,59
2013-02-01,UT,15975.72463768116,1102325,39.130434782608695,13.948405797101449,2.652173913043478,6.212121212121212,73985.40579710146,0.6086956521739131,0.043478260869565216,11.36231884057971,17104.231884057972,63.594202898550726,27.18840579710145,69
2013-03-01,UT,15237.5,1097100,40,13.470277777777778,2.4583333333333335,6.541666666666667,71342.28611111111,0.625,0.013888888888888888,11.23611111111111,17224.152777777777,64.19583333333334,24.958333333333332,72
2013-04-01,UT,14176.712328767124,1034900,40.602739726027394,14.545068493150685,2.7534246575342465,7,70236.34246575342,0.726027397260274,0.0547945205479452,10.41095890410959,15349.369863013699,62.40958904109589,25.438356164383563,73
2013-05-01,UT,12770.723684210527,970575,41.68421052631579,14.5475,2.9078947368421053,5.917808219178082,64932.51315789474,0.6973684210526315,0.039473684210526314,10.842105263157896,15199.026315789473,62.257894736842104,24.289473684210527,76
2013-06-01,UT,14137.337662337663,1088575,44.72727272727273,14.938961038961038,2.961038961038961,6.9605263157894735,69225.36363636363,0.7532467532467533,0.06493506493506493,11.03896103896104,15684.467532467532,55.175324675324674,24.51948051948052,77
2013-07-01,UT,14193.316831683169,1433525,42.17821782178218,14.088019801980199,2.712871287128713,6.383838383838384,69190.70435643564,0.7425742574257426,0.039603960396039604,10.257425742574258,16905.247524752474,62.78910891089109,25.93069306930693,101
2013-08-01,UT,15253.712871287129,1540625,45.26732673267327,15.215841584158415,3.0693069306930694,6.15625,71610.55445544554,0.7227722772277227,0.0594059405940594,10.495049504950495,16470.554455445545,66.38316831683169,25.198019801980198,101
2013-09-01,UT,14089.719626168224,1507600,44.074766355140184,14.823551401869159,2.8878504672897196,5.6761904761904765,68387.95327102803,0.7850467289719626,0.09345794392523364,11.102803738317757,13311.196261682244,56.96509433962264,25.598130841121495,107
2013-10-01,UT,14414.70588235294,1715350,44.26890756302521,14.766470588235293,2.8487394957983194,6.104347826086957,64012.78352941176,0.8487394957983193,0.07563025210084033,11.521008403361344,15680.672268907563,60.33361344537815,26.823529411764707,119
2013-11-01,UT,15135.775862068966,1755750,43.6551724137931,14.408448275862069,2.7155172413793105,6.787610619469026,77000.22103448276,0.7068965517241379,0.05172413793103448,12.137931034482758,14995.939655172413,58.814655172413794,27.603448275862068,116
2013-12-01,UT,15094.961240310078,1947250,42.13953488372093,13.500697674418605,2.5968992248062017,6.322834645669292,80056.91108527132,0.7751937984496124,0.05426356589147287,10.736434108527131,15478.496124031008,61.01937984496124,24.976744186046513,129
2014-01-01,UT,14780.681818181818,1625875,41.67272727272727,13.789909090909092,2.6636363636363636,5.695238095238095,69122.36181818182,0.7454545454545455,0.045454545454545456,11.754545454545454,15868.863636363636,56.56545454545454,27.354545454545455,110
2014-02-01,UT,14755.905511811023,1874000,42.04724409448819,13.886299212598425,2.7559055118110236,6.316666666666666,78354.38590551181,0.7795275590551181,0.047244094488188976,11.566929133858268,16414.708661417324,58.02125984251968,27.551181102362204,127
2014-03-01,UT,15371.124031007752,1982875,44.74418604651163,14.94705426356589,3.10077519379845,6.214876033057851,69001.72093023256,0.7596899224806202,0.06201550387596899,10.922480620155039,13855.116279069767,60.129457364341086,26.046511627906977,129
2014-04-01,UT,14215.992647058823,1933375,45.1764705882353,14.669485294117647,2.9779411764705883,5.809160305343512,67874.75735294117,0.6544117647058824,0.051470588235294115,11.830882352941176,14238.191176470587,55.91470588235294,28.860294117647058,136
2014-05-01,UT,13859.375,1774000,44.25,14.0390625,2.953125,6.551181102362205,63314.066875,0.546875,0.0703125,10.953125,13992.53125,57.8125,25.8125,128
2014-06-01,UT,15032.964601769912,1698725,45.13274336283186,14.115132743362832,3.0530973451327434,6.1192660550458715,107750.81061946903,0.7256637168141593,0.05309734513274336,12.345132743362832,15085.061946902655,57.76371681415929,28.61061946902655,113
2014-07-01,UT,15337.738095238095,3220925,45.142857142857146,14.005761904761904,3.0047619047619047,5.849514563106796,72048.71142857143,0.6571428571428571,0.05714285714285714,11.661904761904761,17213.91904761905,58.747142857142855,26.423809523809524,210
2014-08-01,UT,16073.4,2009175,44.448,13.8576,2.992,6.204918032786885,74328.69936,0.712,0.072,11.88,15683.84,56.052,26.04,125
2014-09-01,UT,14960.344827586207,867700,43.44827586206897,13.37948275862069,2.8620689655172415,6.363636363636363,73401.9048275862,0.6724137931034483,0.06896551724137931,13.379310344827585,20359.48275862069,55.76379310344828,29.53448275862069,58
2014-10-01,UT,15016.722972972973,4444950,43.7027027027027,13.559695945945945,2.8986486486486487,6.379790940766551,71813.3618918919,0.706081081081081,0.05405405405405406,11.807432432432432,16698.381756756757,57.570945945945944,27.236486486486488,296
2014-11-01,UT,15248.96449704142,2577075,44.946745562130175,13.71189349112426,3.035502958579882,5.863095238095238,75544.70082840236,0.6804733727810651,0.023668639053254437,11.76923076923077,19694.96449704142,61.05680473372781,27.24852071005917,169
2014-12-01,UT,12969.117647058823,881900,41.294117647058826,11.901470588235295,2.4705882352941178,5.954545454545454,77130.53044117647,0.5294117647058824,0.08823529411764706,11.441176470588236,20400.220588235294,59.52205882352941,24.705882352941178,68
2015-01-01,UT,14473.673469387755,3546050,44.42448979591837,13.270857142857142,2.910204081632653,6.263829787234043,71792.8058367347,0.6979591836734694,0.0653061224489796,11.83265306122449,17427.448979591838,58.03387755102041,26.510204081632654,245
2015-02-01,UT,15864.45945945946,2934925,44.95135135135135,13.185513513513513,2.9297297297297296,5.865921787709497,69454.22086486487,0.7243243243243244,0.07027027027027027,11.216216216216216,16357.47027027027,57.83027027027027,25.697297297297297,185
2015-03-01,UT,14758.727810650887,2494225,44.80473372781065,13.264201183431952,2.970414201183432,6.036585365853658,69877.87029585798,0.7455621301775148,0.07692307692307693,11.627218934911243,15663.402366863906,62.18154761904762,26.005917159763314,169
2015-04-01,UT,14831.639004149378,3574425,44.066390041493776,12.697800829875519,2.788381742738589,6.469827586206897,71321.50352697095,0.70124481327800825,0.07468879668049792,11.365145228215768,17283.983402489626,58.859751037344395,25.605809128630707,241
2015-05-01,UT,14012.15953307393,3601125,44.40466926070039,12.567743190661478,2.7665369649805447,5.51394422310757,67483.64217898833,0.6614785992217899,0.09727626459143969,11.587548638132295,14322.284046692606,57.021011673151754,25.32295719844358,257
2015-06-01,UT,14382.994923857868,2833450,43.6751269035533,12.483857868020305,2.7106598984771573,5.762886597938144,80414.95258883249,0.6903553299492385,0.05583756345177665,12.040609137055837,15240.314720812183,55.53775510204082,26.583756345177665,197
2015-07-01,UT,15313.898601398601,4379775,45.3986013986014,13.202762237762238,2.9510489510489513,5.860215053763441,73778.88181818182,0.6573426573426573,0.07692307692307693,12.087412587412587,16653.153846153848,56.95804195804196,27.041958041958043,286
2015-08-01,UT,15403.369565217392,3542775,45.07826086956522,12.310304347826087,2.6956521739130435,5.770642201834862,73959.01565217391,0.7130434782608696,0.06956521739130435,11.665217391304347,18390.65652173913,56.931739130434785,25.97826086956522,230
2015-09-01,UT,16443.092105263157,2499350,44.526315789473685,12.482763157894736,2.7565789473684212,6.3624161073825505,82928.71052631579,0.7631578947368421,0.08552631578947369,11.651315789473685,19859.375,55.872368421052634,27.31578947368421,152
2015-10-01,UT,15356.444759206799,5420825,45.38243626062323,12.691671388101982,2.7875354107648724,5.494047619047619,72466.29583569405,0.7280453257790368,0.0906515580736544,11.818696883852692,18068.645892351276,57.08498583569405,26.46175637393768,353
2015-11-01,UT,15376.082677165354,3905525,45.16535433070866,12.641929133858268,2.826771653543307,6.188034188034188,71337.27228346457,0.7204724409448819,0.06299212598425197,12.291338582677165,18252.944881889765,55.7003937007874,26.799212598425196,254
2015-12-01,UT,15118.632958801498,4036675,44.449438202247194,12.32378277153558,2.737827715355805,6.011904761904762,72859.9872659176,0.7078651685393258,0.052434456928838954,11.891385767790263,17760.172284644195,54.35112781954887,26.876404494382022,267
2016-01-01,UT,15937.185929648242,3171500,42.753768844221106,12.141708542713568,2.613065326633166,6.37696335078534,80930.21633165829,0.7035175879396985,0.06532663316582915,11.849246231155778,21813.226130653267,56.01155778894472,26.452261306532662,199
2016-02-01,UT,16678.584558823528,4536575,42.794117647058826,12.28158088235294,2.6176470588235294,6.273076923076923,80846.29411764706,0.6286764705882353,0.06985294117647059,11.533088235294118,19209.34926470588,56.83382352941177,25.91176470588235,272
2016-03-01,UT,14875.808457711442,5980075,42.80597014925373,12.67507462686567,2.708955223880597,5.718085106382978,73650.98833333333,0.6791044776119403,0.06218905472636816,11.676616915422885,16368.778606965174,54.122139303482584,26.14179104477612,402
2016-04-01,UT,15812.708333333334,3795050,42.1,12.408916666666666,2.6791666666666667,5.768888888888889,77831.01208333333,0.6583333333333333,0.08333333333333333,11.533333333333333,16957.920833333334,51.92635983263598,24.841666666666665,240
2016-05-01,UT,14579.70430107527,2711825,42.58064516129032,12.776774193548388,2.661290322580645,5.718232044198895,74690.77462365592,0.7580645161290323,0.0913978494623656,12.311827956989248,19123.387096774193,52.23279569892473,26.93548387096774,186
2016-06-01,UT,15062.931034482759,3057775,42.73891625615764,12.911428571428571,2.6354679802955663,5.592592592592593,108886.37339901477,0.7733990147783252,0.09359605911330049,11.788177339901479,18859.985221674877,51.94285714285714,24.82758620689655,203
2016-07-01,UT,14417.822966507178,3013325,42.889952153110045,13.424354066985646,2.7559808612440193,5.858585858585859,77505.5699521531,0.7511961722488039,0.08133971291866028,11.583732057416269,15340.267942583732,51.950717703349284,25.076555023923444,209
2016-08-01,UT,15195.995145631068,3130375,41.8252427184466,13.42635922330097,2.6941747572815533,6.00507614213198,83810.44660194175,0.7281553398058253,0.09223300970873786,11.441747572815533,18123.990291262136,54.04466019417476,25.79126213592233,206
2016-09-01,UT,14257.472826086956,2623375,42.52173913043478,14.205652173913043,2.8967391304347827,5.890804597701149,76536.41847826086,0.7228260869565217,0.08695652173913043,11.76086956521739,16092.309782608696,53.942934782608695,25.967391304347824,184
2016-10-01,UT,13770.72864321608,2740375,42.87437185929648,13.355628140703518,2.708542713567839,5.699453551912568,75268.73869346734,0.6633165829145728,0.10552763819095477,10.904522613065327,16146.909547738693,53.33969849246231,24.371859296482413,199
2016-11-01,UT,14230.95744680851,3344275,42.229787234042554,13.682893617021277,2.7702127659574467,5.623809523809523,71412.10723404256,0.6851063829787234,0.0851063829787234,11.225531914893617,15461.468085106382,55.907659574468084,25.378723404255318,235
2016-12-01,UT,14369.444444444445,3750425,42.252873563218394,14.048697318007662,2.839080459770115,5.75206611570248,75583.36781609195,0.6666666666666666,0.07279693486590039,11.298850574712644,17049.67816091954,51.64942528735632,24.279693486590038,261
2017-01-01,UT,15835.195530726258,2834500,42.70391061452514,13.730055865921788,2.787709497206704,5.893491124260355,75858.26815642459,0.6983240223463687,0.08379888268156424,11.865921787709498,17628.648044692738,52.849720670391065,25.955307262569832,179
2017-02-01,UT,14246.467391304348,2621350,42.78260869565217,13.486141304347825,2.739130434782609,5.482758620689655,71005.94543478261,0.717391304347826,0.09782608695652174,11.418478260869565,16105.070652173914,53.8625,24.98913043478261,184
2017-03-01,UT,14565.194346289753,4121950,43.63250883392226,13.169646643109541,2.6925795053003534,5.870848708487085,74751.24127208481,0.7208480565371025,0.11307420494699646,11.89399293286219,15700.127208480566,52.51590106007067,24.851590106007066,283
2007-07-01,VA,5000,5000,36,9.01,2,1,73000,0,0,21,23489,37.6,28,1
2007-08-01,VA,6816.666666666667,20450,36,10.906666666666666,3,1.6666666666666667,30663.333333333332,0,0,8.666666666666666,5510.333333333333,50.266666666666666,15,3
2007-09-01,VA,4091.6666666666665,12275,36,11.219999999999999,3,1.3333333333333333,78000,0,0,8.333333333333334,30588.666666666668,57.33333333333333,18,3
2007-10-01,VA,6566.666666666667,19700,36,10.59,2.6666666666666665,4.666666666666667,94133,0,0,10.333333333333334,22333.666666666668,62.5,25,3
2007-11-01,VA,6512.5,26050,36,10.515,2.75,3.25,52428.25,0,0,9,14351.25,70.325,19.25,4
2007-12-01,VA,11737.5,70425,36,9.803333333333333,2.3333333333333335,2.6666666666666665,86137.04333333333,0,0,7.5,4308,38.06666666666667,11.5,6
2008-01-01,VA,10814.285714285714,151400,36,12.316428571428572,3.7142857142857144,4.857142857142857,60099.142857142855,0,0.07142857142857142,8.142857142857142,23222.14285714286,52.93571428571428,18.5,14
2008-02-01,VA,6966.071428571428,97525,36,11.55,3,3.9285714285714284,49755.71428571428,0,0,8.785714285714286,26759.785714285714,44.892857142857146,15.428571428571429,14
2008-03-01,VA,12933.92857142857,181075,36,12.050714285714285,3.2857142857142856,4.928571428571429,72021.78571428571,0,0,9.214285714285714,33145.57142857143,42.75,23,14
2008-04-01,VA,9046.42857142857,63325,36,11.468571428571428,3,3,52970.857142857145,0,0,9.857142857142858,8824.857142857143,38.642857142857146,21,7
2008-05-01,VA,6750,27000,36,11.6125,3,5.75,47625,0.25,0,11.75,26725.75,41.25,25.5,4
2008-06-01,VA,5770,28850,36,11.116,2.6,2,59960,0,0,13.2,12401.8,45.1,18.2,5
2008-07-01,VA,5500,16500,36,11.823333333333332,3,1,54065.333333333336,0,0,11,96365.33333333333,41.6,21.666666666666668,3
2008-08-01,VA,4375,17500,36,14.04,4.5,1.5,44975,0.25,0,18.5,9149.75,42.95,27.75,4
2008-09-01,VA,6875,27500,36,12.274999999999999,3,5.5,74590,0.75,0,14.75,23303.75,50.325,29.75,4
2008-10-01,VA,7731.25,30925,36,10.5775,2,6,76875,0.25,0,12.25,37939.5,37,26.5,4
2008-11-01,VA,14310,71550,36,13.42,3.8,2.4,85520,0.6,0,8.4,38442.4,43.88,18.2,5
2008-12-01,VA,12700,165100,36,12.168461538461539,2.6153846153846154,4.615384615384615,92211.38461538461,0.38461538461538464,0.15384615384615385,11.538461538461538,20508.46153846154,47.73076923076923,27.153846153846153,13
2009-01-01,VA,7720,38600,36,12.188,2.6,6.8,77735.2,0.6,0,11,24987.8,58.16,21,5
2009-02-01,VA,7287.5,58300,36,13.30125,3,5.375,67619.5,0.625,0,8.125,9812.625,53.425,18.125,8
2009-03-01,VA,6913.636363636364,76050,36,12.067272727272726,2.5454545454545454,4,69652.10909090909,0.5454545454545454,0.09090909090909091,8.272727272727273,6795.545454545455,40.30909090909091,22.272727272727273,11
2009-04-01,VA,8497.058823529413,144450,36,12.601176470588236,2.764705882352941,3.6470588235294117,76432.70588235294,0.47058823529411764,0.058823529411764705,8.941176470588236,18356.117647058825,46.1875,20.470588235294116,17
2009-05-01,VA,11786.111111111111,212150,36,11.055555555555555,2,4.388888888888889,85989.72222222222,0.5,0.05555555555555555,9.833333333333334,52036.944444444445,40.48235294117647,24.22222222222222,18
2009-06-01,VA,10612.5,169800,36,12.966875,3.0625,4.25,61414.625,0.4375,0.125,11.3125,20009.3125,54.8375,24.875,16
2009-07-01,VA,12267.857142857143,171750,36,12.244285714285715,2.4285714285714284,3.642857142857143,108707.61428571428,0.6428571428571429,0,10.928571428571429,85394.5,54.42142857142857,24,14
2009-08-01,VA,11554.545454545454,127100,36,11.378181818181819,2,3.8181818181818183,86301.09090909091,0.5454545454545454,0,11.454545454545455,24713.81818181818,54.654545454545456,33.72727272727273,11
2009-09-01,VA,12296.42857142857,172150,36,12.897142857142857,2.7142857142857144,5.428571428571429,74661.57142857143,0.42857142857142855,0,10,25752.928571428572,57.84285714285714,21.428571428571427,14
2009-10-01,VA,11294.166666666666,338825,36,13.294333333333332,3,3.7666666666666666,68724.62666666666,0.23333333333333334,0.06666666666666667,8.6,22547.066666666666,57.653,18.366666666666667,30
2009-11-01,VA,11377.5,227550,36,12.6305,2.6,4,72720.25,0.2,0,8.25,14337.95,51.095,19.85,20
2009-12-01,VA,11352.083333333334,272450,36,12.700416666666667,2.75,4.666666666666667,89836.66666666667,0.125,0.25,8.375,13987.583333333334,46.3,21.541666666666668,24
2010-01-01,VA,10633.92857142857,297750,36,13.293214285714285,2.9642857142857144,4.285714285714286,62375.04714285714,0.2857142857142857,0.10714285714285714,8.607142857142858,14551.25,41.40357142857143,18.607142857142858,28
2010-02-01,VA,10975,329250,36,12.542666666666667,2.8,4.3,67467.13066666666,0.1,0.06666666666666667,10.733333333333333,13289.9,49.39333333333333,24.4,30
2010-03-01,VA,10953.225806451614,339550,36,12.046774193548387,2.5806451612903225,3.466666666666667,88552.25161290323,0.1935483870967742,0.03225806451612903,10.03225806451613,16337.258064516129,48.74516129032258,26.193548387096776,31
2010-04-01,VA,9684.45945945946,358325,36,11.837297297297297,2.5405405405405403,4.972222222222222,68987.24324324324,0.16216216216216217,0.13513513513513514,8.54054054054054,14871.378378378378,50.92972972972973,19.83783783783784,37
2010-05-01,VA,8386.842105263158,318700,39.78947368421053,11.145526315789473,2.3684210526315788,5.026315789473684,59438.63157894737,0.34210526315789475,0.07894736842105263,9.605263157894736,11217.473684210527,37.56842105263158,22.36842105263158,38
2010-06-01,VA,11134.883720930233,478800,46.604651162790695,12.745581395348838,2.7906976744186047,5,64118.7634883721,0.6046511627906976,0.06976744186046512,8.255813953488373,13111.767441860466,52.193023255813955,21.232558139534884,43
